"","businessid","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours","v1","v2","v3","v4","v5","v6","v7","v8","postext","negtext","pa","oh","il"
"200","p3DmeeCNz-BdijenlxGI2A","Outback Steakhouse","3000 Mosside Blvd","Monroeville","PA",15146,40.4383688,-79.7594217,3,79,1,"{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'HappyHour': 'True'}","Restaurants, Steakhouses","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}",0.240518446253103,0.0636118913199176,0.31158295144784,0.384286710979139,0.202020370463201,0.257304864508232,0.326790346765883,0.213884418262684,29,52,1,0,0
"201","p5TW1LnrPWYnZr2SNe6aiA","Quaker Steak & Lube","4094 Pearl Rd","Medina","OH",44256,41.1632528157,-81.8629302084,3,36,1,"{'BikeParking': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': None, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': None, 'classy': None, 'casual': True}""}","Steakhouses, American (Traditional), Chicken Wings, Restaurants, Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",0.422928116913357,0.116627074658469,0.248164338361825,0.212280470066349,0.207392296740433,0.075578640014997,0.289018314721208,0.428010748523362,13,23,0,1,0
"202","PBmfdx-tC2D54FI3HtcKww","The Ribeye","1701 S Neil St","Champaign","IL",61820,40.0961489,-88.2453958,3.5,80,1,"{'RestaurantsTakeOut': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'Corkage': 'False', 'BYOBCorkage': ""'yes_free'"", 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'WiFi': ""u'no'"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsTableService': 'True'}","Venues & Event Spaces, Restaurants, Salad, Steakhouses, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:30', 'Saturday': '16:0-21:30', 'Sunday': '15:15-21:0'}",0.299907105566738,0.0289231991581231,0.23133937874771,0.439830316527429,0.295556184406192,0.485776120353988,0.0429959806383006,0.17567171460152,46,36,0,0,1
"203","PeATTp15Y_ExaN6mR1dmKw","Quaker Steak & Lube","110 Andrew Dr","Pittsburgh","PA",15275,40.4505157938,-80.1756812708,3,127,1,"{'BYOBCorkage': ""'yes_free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""'average'"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'Corkage': 'False', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'HappyHour': 'True'}","Restaurants, American (Traditional), Steakhouses, Chicken Wings, Nightlife, Sports Bars, Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",0.46332509516743,0.117603836374129,0.229554768430483,0.189516300027957,0.362710836844802,0.0643750106970626,0.198350378410076,0.37456377404806,55,75,1,0,0
"204","PF8HqToO6An0mH6odFoCEw","South Philly Steak & Fries","301 S Hills Village","Pittsburgh","PA",15241,40.342619,-80.055283,2,11,1,"{'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""'average'"", 'Caters': 'False', 'RestaurantsDelivery': 'False', 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'False', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'False', 'DriveThru': 'False', 'BikeParking': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Sandwiches, Steakhouses, Food Court, Fast Food","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}",0.552728819921976,0.233914254701657,0.0818621170816777,0.13149480829469,0.111217308266005,0.176257169500066,0.410829346712765,0.301696175521164,3,8,1,0,0
"205","PFr2uIXNFKya1Fy46dW-zg","Ken Stewart's Lodge","1911 N Cleveland Massillon Rd","Akron","OH",44333,41.187538,-81.635807,3.5,84,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsAttire': ""u'dressy'"", 'DogsAllowed': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsBitcoin': 'False'}","American (New), Steakhouses, Restaurants, Seafood","{'Monday': '0:0-0:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '17:0-22:0', 'Sunday': '12:0-17:0'}",0.245884091781623,0.0269465427853633,0.409535566468178,0.317633798964835,0.47580097740063,0.206948780066028,0.175065596061013,0.142184646472329,51,38,0,1,0
"206","PKjdnTWQSygpOjlWl8VzrQ","Whistlers Kitchen & Bar Wood-Fired","36816 Detroit Rd","Avon","OH",44011,41.4535031,-82.0330224,4,52,0,"{'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""'average'"", 'Alcohol': ""'full_bar'"", 'WiFi': ""u'free'"", 'GoodForKids': 'True'}","Italian, Ice Cream & Frozen Yogurt, Seafood, Restaurants, Pizza, Food, Steakhouses","{'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}",0.26912795279171,0.114136186421865,0.368815050025373,0.247920810761051,0.497146638540516,0.0429875276250777,0.0891582781782285,0.370707555656177,44,9,0,1,0
"207","PmWiJxGzwQY6ErclQwtRuA","Outback Steakhouse","110 Montrose West Ave","Akron","OH",44321,41.1340462,-81.654649,2.5,66,1,"{'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'HappyHour': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'Caters': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Diners, Nightlife, Bars, Steakhouses","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}",0.162271724635894,0.0108257464547621,0.523085045680088,0.303817483229256,0.138768303692809,0.256146455508459,0.466451875707049,0.138633365091684,20,51,0,1,0
"208","pP4MRsHfrage-sm4mXYFAQ","Applebee's Grill + Bar","14020 Cedar Rd","University Heights","OH",44118,41.501042,-81.534671,2,28,1,"{'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""'average'"", 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsTableService': 'True', 'WiFi': ""'free'"", 'ByAppointmentOnly': 'False', 'CoatCheck': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsDelivery': 'True'}","American (Traditional), Restaurants, Bars, Burgers, Sandwiches, Nightlife, Steakhouses, Sports Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}",0.249832237462037,0.0838288989420901,0.439715319922918,0.226623543672955,0.245280037254579,0.024944240428968,0.452205697631485,0.277570024684969,7,21,0,1,0
"209","PV9CdNFDOX4_zWm3Sy3W8g","Quaker Steak & Lube","2259 Deming Way","Middleton","WI",53562,43.0980569322,-89.5192287862,3,133,0,"{'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'free'"", 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'BYOBCorkage': ""'no'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""'loud'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}"", 'HasTV': 'True'}","Burgers, Bars, Nightlife, Restaurants, Chicken Wings, American (Traditional), Steakhouses","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '10:30-23:0', 'Sunday': '11:0-21:0'}",0.496887645276627,0.114194566541162,0.223757270973154,0.165160517209057,0.309432910549322,0.0606946252052619,0.247920812270747,0.381951651974669,63,73,0,0,0
"210","PXJkqZGaC5qxhJTVQodN_w","Harry's Steakhouse & Banquet Center","5664 Brecksville Rd","Independence","OH",44131,41.4083787,-81.6408735,3.5,114,1,"{'Caters': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True'}","Restaurants, Steakhouses, Bars, Caterers, Seafood, Lounges, Nightlife, Event Planning & Services, Buffets","{'Monday': '15:30-22:0', 'Tuesday': '15:30-22:0', 'Wednesday': '15:30-22:0', 'Thursday': '15:30-22:0', 'Friday': '15:30-23:0', 'Saturday': '15:0-23:0', 'Sunday': '11:0-20:0'}",0.199290253263368,0.0629921895282207,0.317461992657361,0.42025556455105,0.239883892358608,0.346053286152626,0.238123784419174,0.175939037069592,67,52,0,1,0
"211","q5viyMO6EtJMmmarb4YmIA","Kosar's Wood-Fired Grill","10777 Northfield Rd","Northfield","OH",44067,41.3482407821,-81.5245421767,3,97,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '3', 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': True, 'classy': True, 'casual': False}""}","Restaurants, Steakhouses","{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}",0.247798488321886,0.0434630386514832,0.324065158179289,0.384673314847341,0.279344400524167,0.343631622311793,0.204062126045696,0.172961851118344,46,58,0,1,0
"212","qb8TiKsNTUqq4P-u6zQLDg","Atria's Restaurant","4059 Washington Rd","McMurray","PA",15317,40.265839,-80.1280336,3.5,70,1,"{'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'HasTV': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'Caters': 'False', 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Steakhouses, Sandwiches, Restaurants, Burgers, Food, Seafood, American (New)","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",0.284474240723548,0.0586786634100154,0.391701910724288,0.265145185142148,0.280946565632522,0.0654839344148605,0.222135618590173,0.431433881362444,38,32,1,0,0
"213","qELIf4gzE_vlteu7pO7TZg","Atria's Restaurant","103 Federal St","Pittsburgh","PA",15212,40.4470921252,-80.004046381,3,94,0,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'HasTV': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'DriveThru': 'False', 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Caterers, American (New), Nightlife, Restaurants, Bars, Sandwiches, Seafood, Italian, Event Planning & Services, American (Traditional), Salad, Steakhouses, Burgers","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '10:0-20:0'}",0.34854118984585,0.0825567339009226,0.409646263358274,0.159255812894953,0.339107300360358,0.0342142620374324,0.258467505799673,0.368210931802536,39,57,1,0,0
